loc,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
Najafgarh,2.75,2019,8,12,15,12.75,32.28,976.42,222.88,44.77,1.7,95.17,1.25,14.38,9.5,40.78,0.75,0.23,16.43,8.72
Najafgarh,2.25,2019,8,12,16,8.5,31.55,975.72,112.5,59.35,0.78,113.55,1.15,15.08,9.97,31.3,1.55,0.2,20.7,8.97
Najafgarh,4,2019,8,12,17,8.5,32.52,975.45,66.42,35.52,1.23,169.02,1.62,16.18,9.93,34.92,1.65,0.23,15,9.95
Najafgarh,5.75,2019,8,12,18,13,31.7,975.7,15.4,50.57,1.5,223.82,1,15.85,10.05,31.88,0.97,0.28,11.8,9.22
Najafgarh,3.75,2019,8,12,19,17.5,30.48,976.5,3.25,52.38,2.05,257.25,1.23,18.6,9.8,21.85,0,0.4,11.93,10.88
Najafgarh,11,2019,8,12,20,29,28.42,977.48,3.1,72.95,2.85,288.82,1.43,17.12,7.55,17.95,0.2,0.7,12,10.25
Najafgarh,13,2019,8,12,21,17.5,27.23,977.82,3.35,91,1.23,307.35,1.33,15.1,5.72,14.68,0.4,0.2,13.45,9.12
Najafgarh,1.5,2019,8,12,22,2,27.2,977.52,3.27,91,1.77,259.4,0.7,13.78,7.5,19.6,1.2333333,0.18,9.8,7.9
Najafgarh,3.75,2019,8,12,23,5.25,27.25,977.48,3.27,90.82,1.35,231.78,1.35,14.72,7.58,13.03,2.0666666,0.2,12.45,8.9
Najafgarh,6,2019,8,13,0,5.25,27.27,977,3.3,90.9,1.15,235,1.72,16.18,7.68,11,2.9,0.2,20.8,9.97
Najafgarh,5.25,2019,8,13,1,3.5,27.2,976.47,3.12,91.18,1.77,287.5,1.45,16.85,8,22.78,3.7333333,0.23,19.85,10.18
Najafgarh,4,2019,8,13,2,6.75,27.4,976.08,3.02,90.9,1.83,308.25,0.85,17.1,8.75,10.62,4.5666666,0.2,19.95,9.75
Najafgarh,6.75,2019,8,13,3,12.5,27.27,976.03,3.02,90.78,1.48,319.45,1.48,16.23,8.77,7.93,5.4,0.28,13.8,9.83
Najafgarh,6.25,2019,8,13,4,14.5,27.02,976.72,3.1,91.38,1.12,319.77,1.65,17.65,8.62,3.95,6.72,0.28,15.38,10.72
Najafgarh,7.25,2019,8,13,5,16,26.72,977.02,6.08,91.5,1.33,296.12,1.45,18.98,7.2,4.6,4.56,0.2,16.48,11.25
Najafgarh,7.75,2019,8,13,6,17.75,27.15,977.8,40.1,91.1,1.1,263.9,4,19.9,4.53,3.65,2.4,0.3,40.4,13.9
Najafgarh,9.25,2019,8,13,7,26,29.85,978.25,133.68,71.68,2.1,300.3,3.98,19.05,7.55,10.25,2.4,0.4,30.4,13.4
Najafgarh,17.5,2019,8,13,8,35.75,31.45,978.7,275.15,58.58,2.8,325.77,2.85,15.75,7.67,18.83,1.35,0.35,17.5,10.7
Najafgarh,21,2019,8,13,9,37.5,33.45,979.02,508.8,54.42,2.9,327.15,1.73,13.88,7.25,28.82,7,0.2,14.15,8.8
Najafgarh,19,2019,8,13,10,37.5,34.55,979.23,457.85,53.9,2.1,329.08,1.25,14.6,8.25,33.9,7.3,0.2,10.5,8.77
Najafgarh,17,2019,8,13,11,41.75,34.73,978.92,608.67,54.35,2.32,340.62,1.23,14.18,8.4,40.15,1.8,0.2,10.35,8.55
Najafgarh,16.25,2019,8,13,12,42,36.15,977.83,682.53,53.1,2.75,333.55,1.35,15.55,7.7,48.55,0.5,0.25,11.1,9.35
Najafgarh,16,2019,8,13,13,41.5,35.98,977.05,594.92,52.58,3.25,345.35,1.23,14.78,7.1,51.85,1.025,0.25,11.38,8.85
Najafgarh,10,2019,8,13,14,28.75,36.28,976.38,558.15,49.15,2.85,264.3,1.07,13.27,9.75,56.7,1.55,0.3,21.12,7.95
Najafgarh,9.5,2019,8,13,15,22.5,34.45,976.1,157.07,55.3,2.33,204.77,1.12,12.73,9.78,48.58,0.5,0.25,27.08,7.48
Najafgarh,12,2019,8,13,16,25,27.1,977.23,7.85,78.05,3.55,144.58,0.9,12.45,8.6,35.45,1.98,0.3,30.12,7.35
Najafgarh,16,2019,8,13,17,28,26.25,977.4,7.65,94.8,1.52,121.25,2.03,13.38,8.78,34.12,0.2,0.15,38.02,8.8
Najafgarh,11.833333,2019,8,13,18,15.5,26.48,978.1,5.72,95,1.3,208.55,1.32,16.4,9.85,23.53,0.2,0.33,24.35,9.8
Najafgarh,7.6666665,2019,8,13,19,3,26.45,978.42,3.25,94.92,1.4,209.95,1.55,19.08,9.68,19.7,0.2,0.35,19.9,11.4
Najafgarh,3.5,2019,8,13,20,5.5,26.77,979.42,3.12,94.65,1.85,229.93,1.07,23.52,10.38,13.43,0.25,0.6,16.75,13.4
Najafgarh,13.5,2019,8,13,21,13.75,26.88,979.83,3.12,94.7,1.6,265.88,1,21.42,10.15,15.6,0.3,0.78,15,12.23
Najafgarh,11.75,2019,8,13,22,15.25,26.9,980,3.17,94.92,1.68,237.4,1.45,16.88,9.47,17.93,0.4,0.65,14.03,10.18
Najafgarh,11.25,2019,8,13,23,13.75,27,980.2,3.2,95,1.57,238.9,1.1,20.02,9.95,17.35,0.45000002,0.75,12.78,11.57
Najafgarh,11,2019,8,14,0,13.5,26.9,979.88,3.38,95,1.05,187.95,1.12,19.48,10.22,14.55,0.5,0.57,35.77,11.28
Najafgarh,8,2019,8,14,1,6.25,26.57,979.4,3.48,95,1.5,148.12,1.48,20.6,11.3,21.35,0.55,0.57,55.28,12.18
Najafgarh,10.75,2019,8,14,2,11,26.7,979,3.42,94.75,1.25,153.45,2.2,40.8,10.85,6.42,0.6,0.55,27.55,23.45
Najafgarh,22.5,2019,8,14,3,25.75,26.65,978.55,3.52,94.43,0.65,101.12,2.33,35.67,12.03,4.42,0.65000004,0.72,21.18,20.9
Najafgarh,29.5,2019,8,14,4,31,26.52,978.48,3.5,94.35,0.72,106.8,1.6,31.95,11.58,3.57,0.70000005,0.7,17.05,18.32
Najafgarh,18.5,2019,8,14,5,19.75,26.58,978.8,4.88,93.93,0.45,189.68,2.5,27.92,10.32,3.25,0.75,0.67,15.5,16.93
Najafgarh,17.75,2019,8,14,6,14.25,26.95,979.12,33.5,93.9,0.7,280.6,5.1,31.6,10.28,3.85,0.8,0.78,16.35,20.95
Najafgarh,21,2019,8,14,7,16.75,27.62,979.75,112.75,93.93,0.93,148.72,9.38,35.17,11.48,5.83,0.85,0.93,26.75,26.35
Najafgarh,22.75,2019,8,14,8,13.75,29.77,980.08,230.7,83.9,0.9,109.38,9.38,34.72,9,11.12,0.3,1.52,21.3,26.12
Najafgarh,21.25,2019,8,14,9,16,32,980.25,325.68,13.05,0.6,117.05,5.9,36.38,7.77,23.82,0,1.8,17.8,24.15
Najafgarh,26.5,2019,8,14,10,17.75,32.8,980.55,374.27,44.92,0.65,200.15,3.85,40.6,6.75,43.9,0.5,1.52,19.88,24.75
Najafgarh,26.25,2019,8,14,11,23,33.95,980.28,453.77,56.75,0.78,221.4,1.88,33.08,7.58,71.35,0.33333334,1.27,22.88,19.12
Najafgarh,44.5,2019,8,14,12,28.5,30.25,980.03,180.57,69.53,2.45,170.98,1.02,22.15,9.7,76.1,0.16666667,0.98,19.3,12.62
Najafgarh,48,2019,8,14,13,34,27.5,979.38,161.4,88.3,1.1,44.12,1.1,13.55,10.12,44.85,0,0.38,14.58,8.12
Najafgarh,10.75,2019,8,14,14,14,31.35,978.47,417.67,50.17,1.45,107.8,0.7,12.82,8.5,52.48,0.45,0.43,17.67,7.4
Najafgarh,14.25,2019,8,14,15,13.5,32.32,977.45,245.72,49.75,1.57,264.15,0.55,13.57,5.5,72.98,0.25,0.35,69.97,7.68
Najafgarh,10,2019,8,14,16,15.25,31.77,976.75,86.85,28.23,1.65,353.3,0.93,17,6.62,90.1,0.05,0.4,39.68,9.8
Najafgarh,20,2019,8,14,17,32.75,31.38,977.08,69.55,53.38,1.1,257.8,0.82,16.15,8.82,76.1,0.3,0.65,22.62,9.3
Najafgarh,40.25,2019,8,14,18,53.75,30.85,978.05,17.15,72.05,1.05,124.17,0.72,16.85,8.47,67.75,0.22,0.57,21,9.43
Najafgarh,40.25,2019,8,14,19,50.5,29.1,979.15,3.67,85.45,0.65,127.8,0.33,20.88,8.3,43.38,0.4,1.15,19.25,11.3
Najafgarh,45.5,2019,8,14,20,63,28.77,980,3.42,89.35,0.57,270.77,3.05,25.62,8.92,27.27,0.3,1.7,26.95,16.12
Najafgarh,42.5,2019,8,14,21,65.75,28.6,980.15,3.18,89.95,0.65,313.73,1.55,19.73,9.95,21.23,0.45,1.5,21.52,11.75
Najafgarh,35.5,2019,8,14,22,53.25,28.23,979.8,3.17,89.92,0.7,288.82,1.27,20.05,9.78,16.45,0.25,1.12,18.15,11.73
Najafgarh,33,2019,8,14,23,43.75,28.05,979.7,3.23,90.6,0.73,337.32,0.78,17.93,9.55,8.43,0.3,1.02,17.25,10.18
Najafgarh,39,2019,8,15,0,42,27.68,979.65,3.65,90.53,0.68,151.07,1.52,20.17,9.93,6.88,0.35,1.3,16.88,12
Najafgarh,45.75,2019,8,15,1,46.5,27.75,979.23,3.52,91.17,0.42,140.43,1.68,20.2,9.85,8.45,0.4,1.4,28.25,12.5
Najafgarh,39.75,2019,8,15,2,48.75,27.88,979.02,3.4,92.3,0.9,211.57,1.9,26.45,9.45,4.67,0.1,1.72,27.05,15.6
Najafgarh,43.5,2019,8,15,3,71,27.9,978.25,3.17,92.97,1.25,258.62,2,25.27,9.2,4.6,0.2,2.23,23.08,15.07
Najafgarh,47.5,2019,8,15,4,78,28.02,978.42,3.4,92.72,1.23,208.4,2,28.82,8.77,4.28,0.3,2,22.68,16.95
Najafgarh,38.5,2019,8,15,5,72.75,25.02,979.85,3.7,93.17,2.8,112.6,1.6,14.8,9.1,21.43,0.4,1.23,13.25,9.2
Najafgarh,12.75,2019,8,15,6,38,25.3,980.17,8.95,95,1.23,332.7,1.4,12.2,9.32,24.12,0.5,0.2,13.75,7.62
Najafgarh,4.5,2019,8,15,7,9,25.98,980.32,81.65,95,0.83,103.6,0.88,12.78,8.78,24.27,0.45,0.23,17.92,7.55
Najafgarh,11.25,2019,8,15,8,16.5,27.32,980.68,122.12,93.9,1.6,37.53,1.77,17.82,9.65,20.8,0.4125,0.62,16.23,10.95
Najafgarh,18,2019,8,15,9,29.25,30.8,980.38,411.65,63.52,1.68,79.05,2.65,20.93,10.05,27.27,0.375,1.12,13.43,13.3
Najafgarh,19,2019,8,15,10,30,33.45,980.25,557.8,19,1.93,114.6,1.82,23.02,10.2,44.83,0.3375,1.17,12.62,13.72
Najafgarh,18.25,2019,8,15,11,35.5,34.05,979.85,669.48,37.17,3.8,142.23,0.62,15.95,10.18,57.15,0.3,0.5,16.25,9
Najafgarh,7.5,2019,8,15,12,24.25,34.55,979.4,530.15,41.23,2.38,129.9,1.15,16.5,10.05,62.6,0.48,0.38,21.97,9.7
Najafgarh,9.5,2019,8,15,13,22.5,34.95,978.6,570.25,45.03,2.2,122.65,1.23,17.3,10.35,63.35,0.57,0.4,17.55,10.25
Najafgarh,14,2019,8,15,14,24.25,34.8,977.78,482.05,47.72,2.52,119.58,1.17,15.53,10.2,59,0.55,0.32,15.02,9.2
Najafgarh,15.5,2019,8,15,15,26.25,33.9,977.12,212.85,50.02,2.23,112.72,0.82,16.93,10.4,60.92,0.65,0.3,13.8,9.7
Najafgarh,16.75,2019,8,15,16,30.75,32.58,976.52,70.8,51.3,2.2,112.93,1.45,17.17,11.25,61.33,0.8,0.32,14.9,10.3
Najafgarh,14.5,2019,8,15,17,32.25,32.05,976.45,39.38,49.8,1.8,105.9,0.62,16.47,11.8,55.92,0.97,0.38,31.9,9.28
Najafgarh,12.5,2019,8,15,18,30.75,30.95,976.88,11.68,50.4,1.38,107.03,0.7,21.07,9.83,49.35,0.82,0.5,60,11.67
Najafgarh,13,2019,8,15,19,33.5,29.95,977.7,3.88,41.08,1.17,78.47,1.9,27.4,10.43,32.98,0.7,0.65,29.45,16.12
Najafgarh,12,2019,8,15,20,38.75,29.38,978.4,3.73,63.6,1.17,102.97,1.73,33.2,9.43,22.53,0.95,1.25,22.65,19.05
Najafgarh,12.5,2019,8,15,21,50,29.27,978.67,3.75,64.5,1.15,93.55,1.15,37.38,9.68,19.65,0.85,1.32,17.65,20.85
Najafgarh,17.5,2019,8,15,22,51.5,29.45,978.77,3.7,63.75,1.52,94.85,1.35,31.15,9.6,21.35,0.3,1.65,15,17.65
Najafgarh,19,2019,8,15,23,52.25,29.33,978.75,3.53,59.8,2.38,128.62,1,23.07,10.02,33.45,0,0.95,13.38,13.12
Najafgarh,16.5,2019,8,16,0,36.25,28.45,978.42,3.58,61.28,1.92,122.78,0.9,19.03,9.6,33.75,0.32142857,0.4,13.8,10.88
Najafgarh,6,2019,8,16,1,21,28.25,978.15,3.48,57.23,2.42,125.95,0.62,18.15,10.55,47.67,0.64285713,0.38,53.9,10.18
Najafgarh,6.75,2019,8,16,2,18,27.93,977.88,3.45,62.17,2.17,130.85,1.65,18.15,10.3,41.08,0.96428573,0.3,26.35,11
Najafgarh,10,2019,8,16,3,19,27.55,977.82,3.52,68.55,1.7,128.32,0.85,21.57,9.88,33.77,1.2857143,0.3,21.45,12.2
Najafgarh,13,2019,8,16,4,21.25,27.23,977.65,3.55,72.45,1.4,122.07,0.95,20.3,9.25,29.3,1.6071428,0.3,20.05,11.57
Najafgarh,13.25,2019,8,16,5,20,26.85,977.73,6.05,74.18,1.45,106.5,1.92,19.62,10.05,25.82,1.9285715,0.3,17.18,12.02
Najafgarh,12.5,2019,8,16,6,24.5,27.3,977.92,40.2,72.12,1.57,99,1.62,17,10.03,23.95,2.25,0.3,16.07,10.38
Najafgarh,8.25,2019,8,16,7,30.25,28.38,978.23,89.53,64.15,1.93,123.1,2.6,21.52,10.18,21.88,0.95,0.4,16.18,13.6
Najafgarh,11.25,2019,8,16,8,35,29.82,978.23,230.45,47.15,2.23,118.82,3.27,22,9.88,25.8,6.5,0.45,14.75,14.35
Najafgarh,15.5,2019,8,16,9,35.75,30.12,978.2,229.45,67.1,2.52,127.65,2.9,20.67,10.1,33.05,0.27,0.43,13.97,13.32
Najafgarh,7.25,2019,8,16,10,27.5,30.75,978.35,313.7,67.08,2.65,130.85,1.43,17.38,9.43,44.05,0.69,0.4,21.07,10.43
Najafgarh,5,2019,8,16,11,23,31.45,978.1,398.8,66.1,3.33,143.55,1.35,18.7,6.42,45.27,0.345,0.4,52.4,11.05
Najafgarh,2,2019,8,16,12,17,32.6,977.6,532.25,62.7,3.45,134.85,1.35,18.016666,9.303333,43.5215,0,0.35,42.7,10.676667
Najafgarh,1.5625,2019,8,16,13,18,31.95,976.35,359.2,63.65,3.4,127.6,1.35,17.333334,12.1866665,41.773,0,0.3,19.1,10.303333
Najafgarh,1.125,2019,8,16,14,19,31.92,975.83,305.8,64.1,3.33,136.88,1.35,16.65,15.07,40.0245,0,0.25,16.68,9.93
Najafgarh,0.6875,2019,8,16,15,20,29.57,975.23,125.15,65.5,3.93,149.4,1.48,17.77,15.72,38.276,0,0.35,14.62,10.65
Najafgarh,0.25,2019,8,16,16,18.25,28.68,974.75,110.82,64.9,2.45,136.55,1.82,16.45,16.65,36.5275,0,0.28,12.8,10.23
Najafgarh,0.75,2019,8,16,17,13.25,29,974.48,48.33,62.58,2.77,146.5,1.5,16.67,17.15,34.779,0,0.38,11.38,10.12
Najafgarh,0.75,2019,8,16,18,15.25,28.42,974.8,8.38,63.88,3.22,153.93,0.5,18.9,17.72,33.0305,0,0.4,10.12,10.45
Najafgarh,5.5,2019,8,16,19,19.25,27.7,975.4,3.48,67.28,2.38,142.98,0.85,21.95,17.38,31.282,0,0.35,9.95,12.38
Najafgarh,12.75,2019,8,16,20,22,27.23,976.17,3.62,78.62,1.27,118.57,1.05,23.12,12.1,29.5335,0,0.78,10.15,13.12
Najafgarh,10.75,2019,8,16,21,27.25,27.68,976.45,3.58,76.3,1.65,117.55,1.67,32.65,11.68,27.785,0,1.1,12.05,18.7
Najafgarh,6.75,2019,8,16,22,25,27.98,976.48,3.48,69.57,2.12,129.7,1.5,31.2,12.45,26.0365,0,0.9,18.3,17.77
Najafgarh,5.25,2019,8,16,23,24.25,28.02,976.35,3.5,70.45,2.45,139.58,1.55,25.97,12.15,24.288,0,0.6,20.18,15.05
Najafgarh,3.5,2019,8,17,0,22.25,27.82,976.03,3.52,72.4,1.98,124.33,1.8,22.48,11.98,22.539501,0,0.53,16.95,13.55
Najafgarh,6,2019,8,17,1,22.75,27.6,975.6,3.55,74.62,2,126.4,1.15,22.25,12.35,20.791,0,0.38,17.05,12.75
Najafgarh,8.5,2019,8,17,2,20.75,27.35,975.58,3.48,76.73,1.85,124.05,1.4,20,10.95,19.0425,0,0.3,15.45,11.75
Najafgarh,8,2019,8,17,3,15.75,26.62,975.32,3.6,84.33,1.8,109.32,1.2,19.23,10.4,17.294,0,0.28,13.45,11.2
Najafgarh,10.5,2019,8,17,4,12,26.12,975.1,3.6,90.1,2.15,127.45,1.4,18.65,11.05,15.5455,0,0.3,12.53,11.08
Najafgarh,8.5,2019,8,17,5,12,25.85,975.2,6.1,95,2.75,142.98,1.25,18.12,11.12,13.797,0,0.32,10.8,10.68
Najafgarh,5.75,2019,8,17,6,10.75,25.85,975.78,49.5,95,2.75,138.98,1.2,12.83,10.07,12.0485,0,0.23,9.53,7.8
Najafgarh,1.5,2019,8,17,7,5.75,26.17,976.15,82.67,95,3.83,150.57,2.12,15.25,9.55,10.3,0,0.25,13.38,9.9
Najafgarh,1.25,2019,8,17,8,3.75,26.48,976.59,122.613335,92.17667,3.9033334,150.56334,2.85,15.48,10.1,10.2,0,0.28,13.15,10.48
Najafgarh,4.5,2019,8,17,9,9,26.79,977.02997,162.55667,89.35333,3.9766667,150.55667,2.83,15.65,10.85,9.32,0,0.28,10.85,10.65
Najafgarh,2.5,2019,8,17,10,9.5,27.1,977.47,202.5,86.53,4.05,150.55,3.03,15.07,11.1,10.7,0,0.28,166.1,10.5
Najafgarh,1,2019,8,17,11,11.25,27.5,977.45,178.6,81.68,3.85,149.27,3.15,17.45,9.68,10.85,0,0.38,136.5,11.85
Najafgarh,5,2019,8,17,12,14.5,28.15,976.95,178.85,74,4.6,153.88,2.12,15.23,7.03,19.55,0,0.38,106.9,9.82
